Id,SalePrice
2921,108614.11366253688
1966,126972.62062551317
292,129236.0330541535
1204,205100.58559912827
1829,248855.0515971146
2419,201478.29896065252
391,177991.4925555919
798,117876.77630734476
481,213784.17465664947
193,209374.04516094498
555,140596.50103711244
899,71092.76330664859
2357,217298.8793815016
328,133050.14877569547
1356,130344.32866785239
1154,113695.91084759487
1730,201409.27374620287
2249,159877.53436692356
1119,277736.39647087624
2856,145761.2369428187
1394,154469.18804290384
2587,119206.74541988221
61,316939.5592156622
2661,219531.91140649936
2711,121797.87838763857
1147,182476.07050480554
757,146615.37294521328
2623,71437.9119838376
2378,171951.5103857931
1413,151515.31842304452
1722,245189.3124810736
1112,235565.83643207556
1623,196718.13239586892
1513,115693.14679717054
957,255030.5818834965
1171,263721.31272450637
1145,197104.0412604285
2726,238806.37546537974
703,179252.6626338742
760,69913.15035867633
1964,130634.12550510533
2512,186717.5939068282
159,161025.22558904495
1281,186873.41513738554
468,185365.94884162862
290,130279.07936469167
665,109102.65526261085
1463,275862.6543179107
1792,228152.48128152205
923,127903.04117552108
500,289054.1332503665
1408,183779.65324382106
331,69354.10967364245
170,131482.5530779335
2192,101977.4482343282
2571,273378.96741049894
2314,182400.5042784098
2647,106976.0410888599
422,368353.70281787496
2457,335956.2964405317
1838,227769.18382211865
2805,256840.5604108944
1645,183784.1034878815
1711,294846.5588497823
2825,247769.892733651
322,324354.14192718186
2103,295776.67351570935
342,126977.10522030375
600,110521.72318619804
488,202673.18885885185
1725,302534.1419084739
2246,244388.4200296095
2847,180268.77679440603
806,261294.0721518292
530,240972.65955953402
963,202481.4715625158
2678,63270.09107647673
171,113594.90147694263
2401,343252.83523093595
805,228975.8753110328
2259,196084.9189441814
1748,195226.15678542285
1361,140279.97188229387
1677,141407.19539509702
1406,170057.4846249675
2322,228652.6201829512
688,163941.525792541
143,124020.61663960502
804,207696.32110707587
1214,159729.058800434
2828,170340.68751621532
1999,212567.60689198264
2467,200643.0494291629
2665,170561.99614273707
1538,322246.6771772359
398,120214.29344195552
2157,152593.38288445087
1856,178496.7263692383
1269,97868.42756816855
2570,107724.7745274451
2320,291825.1633553218
1517,125690.22269826086
2304,126272.92083572381
1312,106694.87126242925
2012,146450.281869162
506,225544.06865619967
2865,178236.76931566812
2367,127151.39612046661
554,117624.07715315062
238,120884.01875582297
1954,104464.18764436478
2488,158333.29034314898
2291,100506.76725628038
1969,87689.37028409995
2725,172307.65226221675
1482,165326.4522834973
2763,201651.98624987085
503,236649.6599273931
1584,244540.95494972655
1531,168727.60845263032
2210,163286.84160024053
459,289679.7108676535
556,134178.40305327313
1347,160920.85101721316
1290,80178.9375938418
1388,108819.828808868
1571,190232.26548790376
2754,221412.25359335245
765,130376.11010539906
2494,123649.00366454184
2870,202146.99596474
7,225030.2524711577
1114,253836.26803770376
2418,277459.0541169548
291,118181.39185730231
18,328189.5015674113
39,317173.918455328
1001,253517.98861991082
2442,247499.290468734
616,126768.51535305905
2680,47178.002435639995
1414,114515.79350011083
289,139382.14070307396
40,268572.5014244489
860,129295.51939125016
409,161905.20153149302
673,141413.37653149845
2427,198965.83699952983
2036,218431.3944400595
2564,146907.70484880742
642,182211.2635258893
1008,186876.29619946945
1908,146733.037755188
2519,237855.4052404421
1369,114998.64066385594
2855,166821.47940872217
712,97918.78877432049
1958,140414.14769534502
107,186950.73471146435
2295,193900.27416729115
704,113748.87972754183
676,119353.49523347171
259,181141.4647927957
93,282711.66373122344
106,246782.6155964165
2315,200274.31787369496
1050,117509.79752075815
1095,208626.25452021623
2709,146932.73929542245
758,174750.80145069264
1496,171893.1024023681
2370,139362.87790478684
2458,265919.39347250445
2733,135021.44840957806
161,249027.44970960316
726,185856.2860706723
845,214771.40974215115
947,286221.49551820074
2232,124251.20429061438
2563,171854.4984245279
2299,122443.51300846461
211,93401.90932740552
605,207747.72291252555
1478,217420.73787608012
2247,246661.3558776892
2274,222957.02100108593
2869,190807.16506471194
967,217194.960117054
2656,102092.29814367376
667,238355.6050708748
1042,125381.34348915592
2023,167801.59708471305
2447,326236.92170284153
2055,127203.253232402
2275,284376.959860717
2204,178169.75602295998
1563,281155.0300091288
483,224446.18142873418
796,127158.48126585915
1526,145781.5603090528
2042,172038.5055525077
442,309389.32474756736
1693,304933.76298985066
1468,225620.6979532804
1430,176881.74736436503
2605,178737.67748987113
1529,186924.96541669912
335,125865.18186303398
1287,137754.75817893032
31,108017.35611990494
1785,290035.47705879377
82,179345.21540148283
2620,107640.75691717121
252,236104.13680395007
721,71854.30738209431
2165,198367.0202184445
2316,196177.8470157758
775,138447.6936135917
1558,138947.06252074172
17,216752.17470011517
1022,236117.43963407344
925,119859.84254254267
438,302890.31139571127
1270,131800.31019697397
1272,125866.82109722149
215,136682.09989198844
266,223068.29168355613
2402,259219.38349313714
1250,126530.2492284923
1984,143405.10968347252
1279,134385.05567709618
377,247475.3206292756
1252,147945.15779526788
2156,263477.964688194
499,287673.37903407164
1374,124644.15889259252
2898,231037.97878788007
401,111425.2195594471
2721,180604.82687876787
2078,227037.44587492663
2589,122578.24344943021
1946,257410.155177581
1334,131553.61164189718
2781,255566.601253798
431,345082.046984651
576,229770.49322430667
1474,217643.39764083945
2254,148382.8347770084
2155,288358.4036044134
643,128744.36305963606
1944,143459.75383989213
480,210613.03596002026
2845,89008.3268318901
2387,296885.49468491686
2407,219449.86194448467
2527,185838.65803887567
2514,170982.77572298952
629,201959.38572863332
80,207264.72570660262
1876,150158.9870343244
1546,137376.1460834977
2518,181885.26369944002
2347,174304.19997189927
783,204704.22887350954
1322,55972.102000430896
194,65421.18535324813
1770,277013.57367033884
2143,139191.02502456104
511,288591.6020522072
46,231655.3004413648
1348,200997.37517374885
2465,199411.73151433127
387,240233.1694270922
873,217974.22708556848
1918,116425.0048915227
2764,235874.27397784108
2184,121499.41215164533
934,160293.8681332026
1920,131637.92986286973
2631,165621.92303648178
1768,418427.48045752186
2040,128573.3770064196
1749,232916.62351989187
834,231676.62296352713
1457,245850.48302084988
79,131398.6122948888
2302,116352.6452683215
1817,142246.04534877703
2755,257883.89174124907
359,197835.9282196217
2059,106191.65031684031
2092,269091.40939134924
2516,253602.46266740398
150,117104.23623957913
1656,144857.84725667466
83,97806.28911705743
2411,229928.59433441525
795,63422.371938920434
2312,242302.27357497264
2917,94620.08297330319
1624,186716.4818873673
2215,269969.38727794786
1211,151933.5228520019
1485,164903.5302555246
1024,195037.9978633907
570,229260.23811811226
2874,145012.61784196127
700,151659.43052644338
2756,236961.78068103586
2022,185279.62193686177
583,242563.31794946163
2392,322247.1400655757
2424,216495.23645935202
212,107050.40399241529
736,153373.775868179
1610,168972.35605711176
890,121170.8000493877
467,188717.62654717805
578,224473.64206077965
1747,181464.72724329942
1149,178901.36520063906
2758,227710.0081437456
857,133142.82684797884
2219,261990.3779613456
733,113199.79941737618
2909,129748.45439290644
1798,302626.5415975107
235,125733.4396106127
2366,156011.17483905726
1027,132096.70537773956
1195,140896.21974876052
1303,18668.127720477496
148,197357.30565655988
608,180403.25968701972
2515,200165.10283796376
821,285205.87085894495
2500,258993.23251959874
745,115686.91524385312
741,133391.7024020292
1611,111272.47507764121
2532,119133.73298195851
1081,239915.7252459771
1692,370677.32302056474
2520,201502.12304010152
276,112444.44917664179
1992,137194.5802548829
663,18932.42396384687
418,154832.3037367811
1733,203863.98062374868
2359,159619.4414009752
253,213543.81952738852
1518,149636.32508466137
2035,143005.86516511187
2919,84665.56562240695
1540,235065.27966296446
2120,164569.96480998865
1674,202915.33690804872
256,158117.5284583661
2361,95139.3579634719
978,73083.71475020012
2280,149469.58875439427
2095,214937.26645543074
1709,300564.7483125353
2801,240729.06803731373
1246,93746.81357104618
2373,132465.79486622024
1055,276626.7353170405
2017,109268.95133019568
1099,264524.56307359616
1344,84819.34874219059
835,159742.70497673377
1117,213847.64106426205
2043,94768.85958004848
2085,127603.69995050604
410,173786.21257737494
2650,128401.11705814084
2867,163788.01910773607
1668,127327.72624812726
1161,187265.6048597718
2122,180447.71022631595
2539,134365.9968879131
1047,156044.8837532179
1445,122309.27416000544
541,142204.33036439226
569,237447.04773659163
1276,127141.70768386291
918,160027.26293471246
326,204578.3495991072
1936,121242.91311509284
895,84384.38558935933
257,144791.20683616883
1241,182945.85132133492
1545,123546.34474017726
1189,184625.58859289205
270,151581.71153451767
2066,209295.54115048834
693,111380.82437322124
1259,239413.0054441228
2916,159290.7776220143
2321,284380.45195527433
1977,115457.53861335818
1895,167537.88723377054
1240,168283.7092604359
85,150172.34494380644
1823,111757.36100681004
825,289333.53865199507
110,237700.42718478487
2297,107329.40358899224
1231,139616.42194619094
1355,133280.1970311132
968,322303.89270881604
584,233262.6018847571
1315,126982.66298591488
1606,151040.69268963128
206,111064.19289616735
1685,308745.467676526
2016,145603.90644705438
869,208570.79743355664
2135,125357.47161564781
2346,192219.81844292043
2430,246713.45792109988
2198,89966.35850811409
2652,127171.23382819057
27,105092.66846006173
241,193884.63271828715
906,132306.68716730722
1506,115074.93141187611
2098,332001.92382262845
1435,231714.89120954374
2213,113266.13323893418
1274,139795.46444134624
1737,202184.15195844937
2797,271434.12937242875
2185,60486.33782596438
58,198345.9552430261
830,212626.32172701327
808,136071.55327548186
680,174266.35203617634
1153,105808.68878345308
1291,146668.5545859317
1818,186035.44913944716
2161,198384.9517840635
1883,144289.29284473468
350,302597.6035683983
2473,156780.23262400186
295,181898.6573575302
293,201992.17636052196
859,122325.76194590528
288,50211.01444759604
1578,143204.71287986118
102,171260.77124316804
2831,193116.95623955363
1030,186145.33745146988
2551,132508.59612621224
1286,160904.91178892783
958,302758.8767559263
776,125657.5850497199
72,210938.948573775
2263,271328.7977653743
1866,155469.2550641343
2876,72777.366474415
2146,266794.2160481242
103,185332.60472374447
1500,157087.74841379025
492,201193.76577671737
167,138754.19438744348
2597,114132.35085689927
2685,112642.94733314177
1035,154452.5460160396
1220,31244.677920172137
2602,157874.8656610949
2159,224345.1798674874
695,158416.7014285543
1109,242453.21281912728
640,200631.58651151464
1652,179219.46049596393
2090,213892.5758975617
1188,205302.63764966707
2345,230777.82498164405
1059,342247.32672270923
2751,247195.76319313084
128,207265.26734104528
1523,202209.50582898388
2925,167868.80138879849
2145,291957.136472158
1121,233772.52763854899
566,292284.599460485
565,236891.41185378225
1331,135224.85918514503
2928,128418.75457661366
156,150071.44246895154
797,155457.03280465823
327,92387.46326970299
2859,142324.4895104237
1453,107643.8736082918
1762,324937.46864884323
1868,236114.56442586987
1760,195582.770157135
1113,290863.27085592865
1812,191373.94774793478
117,157653.10368384735
1142,212383.08206856425
2342,324876.72614625003
927,129723.07154136975
2478,197748.39213638514
655,65425.084669812204
2064,109566.46996533693
369,232652.0228863049
2239,150696.63110061438
2732,211810.27012975284
1653,168324.71933071775
959,214861.00947742964
2395,300472.41632196814
1412,99768.6038061635
271,259245.8955555047
1484,177957.84306550436
1497,150221.1080762475
552,188548.2833459063
2,113217.06585760778
1855,251148.164623976
4,263308.28113405657
2292,186465.73537915383
134,139476.61846125894
646,127946.71859221297
42,305391.91500261845
532,229015.91017079446
713,111570.09432709836
2561,115684.4085283032
2360,127538.09522072968
1333,115532.66349077963
1407,205179.35585741448
2892,257854.55027903814
574,218933.16017721666
1227,193158.0426750938
2591,258971.81724343493
1476,214667.67983326296
1125,258777.46079551138
1446,120540.97060228427
408,119662.28167721415
1101,285400.1408715408
2251,208852.553421326
373,213422.28364947083
2554,126553.02416409725
2382,293679.74894409196
1985,67294.74844391213
519,231544.53614257256
1093,200284.05525212197
864,255329.72559984936
2889,155858.28879378678
2308,214002.69066637813
986,145636.4191762872
1302,170053.6548369211
585,167804.452516031
2708,147217.08617904768
147,122864.2964228318
1441,223944.18202789538
383,173019.68860526357
285,173983.74140304598
181,118811.01497574487
358,177274.7330428547
780,157624.6211346851
258,219157.17933241662
1865,227281.32594422498
692,137407.95899114283
2902,317327.1214932707
508,281891.0085949048
2638,130727.45134456069
36,187526.63685215102
611,179664.89733355204
2281,114497.38110309084
1678,143571.84869827778
1696,373527.30329145445
1557,78025.19549912566
2180,156170.54726840788
1726,241704.29814053746
951,165068.13791809196
267,237387.48387429325
2706,138427.62716086177
2221,219608.58733083567
1357,170875.78937683982
2901,304684.01772818994
347,194280.88394273777
2164,195815.80699779984
1586,303881.8418555442
360,193093.83330127047
1769,229011.23946304418
2617,158513.98552815663
1879,162260.2070792369
991,221389.65842817636
1535,106969.96812206482
1191,164956.87521484587
1579,220726.651668469
1882,144812.54872375264
1510,134685.54904066425
2196,188590.31729806348
1845,183391.84008573426
2336,320236.9172889703
942,90331.6903179498
861,117228.94201158009
2555,85780.83741530542
1392,150415.87565773632
2099,289308.18934292067
1543,151918.4391798205
948,243265.7529308244
1239,150678.8121179879
22,208497.99505429892
2796,265545.69974087697
2747,181332.4703018897
92,284142.6097065427
210,175219.33612961392
1858,249770.05858972334
2228,187717.38790620747
447,228167.51587257988
827,241906.51114460998
1649,239248.60358804793
682,125560.0543242596
2698,124446.33449777399
494,192715.08223844695
214,90296.77327016664
2441,243350.45835659053
2679,97287.61633610498
1336,137856.5308155539
465,212902.5450205002
1524,129570.8127349705
2543,131235.31542778073
631,117527.89987986456
2452,299753.99090624246
228,163171.09464870085
126,169573.93009106407
1092,234824.21444170282
1122,225210.5230727125
932,207282.7427464895
1980,91830.75556682331
2171,94959.047844611
551,169627.40217539784
2768,181542.56843401075
2056,107706.92039477163
1159,337166.67410574766
2645,116178.07877174744
1174,198489.370477303
2266,210021.22780106872
2462,354501.0005940198
1219,133210.6538553868
2922,195105.93985775448
118,145044.86922211625
474,202355.47546573263
2576,158190.65908754736
872,262852.79218516324
1077,239320.7980915059
1536,159498.3770427165
1150,127440.10014397581
2341,289721.0889391317
1931,136414.59514416257
2785,151570.2763975216
2538,121659.92613347623
597,220366.84464392206
464,208287.96137975217
233,201185.24428210515
2123,172802.3984879307
1867,170305.2049542024
137,247168.04053094296
515,236334.18642691645
933,153467.4430651848
2784,178571.7242245829
972,193960.7574610554
599,193188.7675164021
2614,123822.61318904973
2582,164449.44317123937
1409,165729.49876870678
175,89735.32917598764
352,227835.8957641039
976,85638.92010476571
2134,201553.80003476268
984,120134.80763646707
2396,341265.63341851643
1673,153542.2609572091
404,144740.45078069766
607,185899.5724098569
814,173592.24136644468
2271,214147.8690866563
1633,227455.06676351008
337,199350.58807379188
2765,160954.18662931776
1746,247219.5136465014
368,305775.4983535584
2806,209317.20496746822
1662,201817.19289138075
1234,219512.10972517528
1373,136699.68601066645
1672,116176.08996884577
1939,139981.6743402949
