Id,SalePrice
238,238
1954,1954
2488,2488
2291,2291
1969,1969
2725,2725
1482,1482
2763,2763
503,503
1584,1584
1531,1531
2210,2210
459,459
556,556
1347,1347
1290,1290
1388,1388
1571,1571
2754,2754
765,765
2494,2494
2870,2870
7,7
1114,1114
2418,2418
291,291
18,18
39,39
1001,1001
2442,2442
616,616
2680,2680
1414,1414
289,289
40,40
860,860
409,409
673,673
2427,2427
2036,2036
2564,2564
642,642
1008,1008
1908,1908
2519,2519
1369,1369
2855,2855
712,712
1943,1943
1958,1958
107,107
2295,2295
704,704
676,676
259,259
93,93
106,106
2315,2315
1050,1050
1095,1095
2709,2709
758,758
1496,1496
2370,2370
2458,2458
2733,2733
161,161
726,726
845,845
947,947
2232,2232
2563,2563
2299,2299
211,211
605,605
1478,1478
2247,2247
2274,2274
2869,2869
967,967
2656,2656
667,667
1042,1042
2023,2023
2447,2447
2055,2055
2275,2275
2204,2204
1563,1563
483,483
796,796
1526,1526
2042,2042
442,442
1693,1693
1468,1468
1430,1430
2605,2605
1529,1529
335,335
1287,1287
31,31
1785,1785
82,82
2620,2620
252,252
721,721
2165,2165
2316,2316
775,775
1558,1558
17,17
1022,1022
925,925
438,438
1270,1270
1272,1272
215,215
266,266
2402,2402
1250,1250
1984,1984
1279,1279
377,377
1252,1252
2156,2156
499,499
1374,1374
2898,2898
401,401
2721,2721
2078,2078
2589,2589
1946,1946
1334,1334
2781,2781
431,431
576,576
1474,1474
2254,2254
2155,2155
885,885
643,643
1944,1944
480,480
2845,2845
2387,2387
2407,2407
2527,2527
2514,2514
629,629
80,80
1876,1876
1546,1546
2518,2518
2347,2347
783,783
1322,1322
194,194
1770,1770
2143,2143
1229,1229
511,511
46,46
1348,1348
2465,2465
387,387
873,873
1918,1918
2764,2764
2184,2184
934,934
1920,1920
2631,2631
1768,1768
2040,2040
1749,1749
834,834
1457,1457
79,79
2302,2302
1817,1817
2755,2755
359,359
2059,2059
2092,2092
2516,2516
150,150
1656,1656
83,83
2411,2411
795,795
2312,2312
2917,2917
1624,1624
2215,2215
1211,1211
1485,1485
1024,1024
570,570
2874,2874
700,700
2756,2756
2022,2022
583,583
2392,2392
2424,2424
212,212
736,736
1610,1610
890,890
467,467
578,578
1747,1747
1149,1149
2758,2758
857,857
2219,2219
733,733
2909,2909
1798,1798
235,235
2366,2366
1027,1027
1195,1195
1303,1303
148,148
608,608
2515,2515
821,821
2500,2500
745,745
741,741
1611,1611
2532,2532
1081,1081
1692,1692
2520,2520
276,276
1992,1992
663,663
418,418
1733,1733
2359,2359
253,253
1518,1518
2035,2035
2919,2919
1540,1540
2120,2120
1674,1674
256,256
2361,2361
978,978
2280,2280
2095,2095
1709,1709
2801,2801
1246,1246
2373,2373
1055,1055
2017,2017
1099,1099
1344,1344
835,835
1117,1117
2043,2043
2085,2085
410,410
2650,2650
2867,2867
1668,1668
1161,1161
2122,2122
2539,2539
1047,1047
1445,1445
541,541
569,569
1276,1276
918,918
326,326
1936,1936
895,895
257,257
1241,1241
1545,1545
1189,1189
270,270
2066,2066
693,693
1259,1259
2916,2916
2321,2321
1977,1977
1895,1895
1240,1240
85,85
1823,1823
825,825
110,110
697,697
2297,2297
1231,1231
1355,1355
968,968
584,584
1315,1315
1606,1606
206,206
1685,1685
2016,2016
869,869
2135,2135
2346,2346
2430,2430
2198,2198
2652,2652
27,27
241,241
906,906
1506,1506
2098,2098
1435,1435
2213,2213
1274,1274
743,743
1737,1737
2797,2797
2185,2185
58,58
830,830
808,808
680,680
1153,1153
1291,1291
1818,1818
2161,2161
1883,1883
350,350
2473,2473
295,295
293,293
859,859
288,288
1578,1578
102,102
2831,2831
1030,1030
2551,2551
1286,1286
958,958
776,776
72,72
2263,2263
1866,1866
2876,2876
2146,2146
103,103
1500,1500
492,492
167,167
2597,2597
2685,2685
1035,1035
1220,1220
2602,2602
2159,2159
695,695
1109,1109
640,640
1652,1652
2090,2090
1188,1188
2345,2345
1059,1059
2751,2751
128,128
1523,1523
2925,2925
2145,2145
1121,1121
566,566
565,565
1331,1331
2928,2928
156,156
797,797
327,327
2859,2859
1453,1453
1762,1762
1868,1868
1760,1760
1113,1113
1812,1812
117,117
1142,1142
2342,2342
927,927
2478,2478
655,655
2064,2064
369,369
2239,2239
2732,2732
1653,1653
959,959
2395,2395
1412,1412
271,271
1484,1484
1497,1497
552,552
2,2
1855,1855
4,4
2292,2292
134,134
646,646
42,42
532,532
713,713
2561,2561
2360,2360
1333,1333
1407,1407
2892,2892
574,574
1227,1227
2591,2591
1476,1476
1125,1125
1446,1446
408,408
1101,1101
2251,2251
373,373
2554,2554
2382,2382
1985,1985
519,519
1093,1093
864,864
2889,2889
2308,2308
986,986
1302,1302
585,585
2708,2708
147,147
1441,1441
383,383
285,285
181,181
358,358
780,780
258,258
1865,1865
692,692
2902,2902
508,508
2638,2638
36,36
611,611
2281,2281
1678,1678
1696,1696
1557,1557
2180,2180
1726,1726
951,951
267,267
2706,2706
2221,2221
1357,1357
2901,2901
347,347
2164,2164
1586,1586
360,360
1769,1769
2617,2617
1879,1879
991,991
1535,1535
1191,1191
1579,1579
1882,1882
1510,1510
2196,2196
1845,1845
2336,2336
942,942
861,861
2555,2555
1392,1392
2099,2099
1543,1543
948,948
1239,1239
22,22
2796,2796
2747,2747
92,92
210,210
1858,1858
2228,2228
447,447
827,827
1649,1649
682,682
2698,2698
494,494
214,214
2441,2441
2679,2679
1336,1336
465,465
1524,1524
2543,2543
631,631
2452,2452
228,228
126,126
1092,1092
1122,1122
932,932
1980,1980
2171,2171
551,551
2768,2768
2056,2056
1159,1159
2645,2645
1174,1174
2266,2266
2462,2462
1219,1219
2922,2922
118,118
474,474
2576,2576
872,872
1077,1077
1536,1536
1150,1150
2341,2341
1931,1931
2785,2785
2538,2538
597,597
464,464
233,233
2169,2169
2123,2123
1867,1867
137,137
515,515
933,933
2784,2784
972,972
599,599
2614,2614
2582,2582
1409,1409
175,175
352,352
976,976
2134,2134
984,984
2396,2396
1673,1673
404,404
607,607
814,814
868,868
2271,2271
1633,1633
337,337
2765,2765
1746,1746
368,368
2806,2806
1662,1662
1234,1234
1373,1373
1672,1672
1939,1939
